RuleSet	Average Value,	Connectedness	Chaos
5905	77.107	-3.3630000000000000	2.304
5906	96.614	1.2410000000000000	0.0
5907	70.56	-0.8530000000000090	23.917
5908	66.4	-2.075000000000000	21.318
5909	70.515	1.7790000000000000	32.966
5910	96.915	0.8789999999999910	0.0
5911	75.93	-0.1110000000000040	17.312
5912	98.406	1.039999999999990	0.0
5913	41.946	-15.693000000000000	0.371
5914	41.869	-16.183	0.538
5915	42.125	-16.067	0.506
5916	41.389	-16.412000000000000	0.403
5917	41.811	-16.522	0.403
5918	41.594	-16.242	0.333
5919	42.112	-15.516000000000000	0.525
5920	41.613	-15.515	0.288
5921	41.907	-15.475000000000000	0.538
5922	41.632	-16.473	0.544
5923	41.562	-16.47	0.326
5924	41.824	-16.535000000000000	0.403
5925	41.837	-16.609	0.288
5926	42.118	-17.285000000000000	0.467
5927	41.792	-16.861	0.371
5928	41.523	-16.024000000000000	0.346
5929	41.664	-16.061	0.301
5930	41.267	-15.887000000000000	0.467
5931	57.549	6.580000000000010	10.899
5932	45.843	-1.9400000000000000	15.75
5933	59.699	7.699000000000000	9.862
5934	43.52	-5.165000000000010	14.618
5935	43.053	-6.075000000000000	14.106
5936	43.667	-4.5020000000000000	15.488
5937	71.962	8.982	5.67
5938	49.171	0.865000000000002	18.483
5939	73.408	9.036000000000000	6.534
5940	42.048	-17.333000000000000	2.067
5941	42.01	-17.267	1.888
5942	41.837	-17.470000000000000	2.054
5943	41.606	-17.273000000000000	2.79
5944	40.794	-16.778	5.229
5945	41.85	-17.641000000000000	1.702
5946	41.542	-16.644000000000000	1.856
5947	41.152	-16.041	2.394
5948	41.453	-16.075000000000000	2.835
5949	40.102	-6.8090000000000000	21.92
5950	32.378	-5.641000000000000	28.198
5951	40.57	-9.95	17.523
5952	34.182	0.2190000000000010	33.658
5953	38.349	-6.901000000000000	23.334
5954	31.718	1.5800000000000000	36.512
5955	42.643	-11.199000000000000	13.434
5956	39.738	-8.904	19.686
5957	42.17	-11.363000000000000	13.542
5958	42.451	-4.672000000000000	20.992
5959	41.574	-5.223000000000000	21.312
5960	42.829	-4.503	22.029
5961	42.01	-4.670000000000000	22.234
5962	42.336	-5.053000000000000	22.221
5963	42.317	-5.4880000000000000	21.459
5964	43.059	-4.175000000000000	21.83
5965	43.302	-4.141000000000000	23.136
5966	43.469	-3.2750000000000000	24.672
5967	82.95	1.8070000000000000	3.507
5968	59.411	2.354000000000000	23.904
5969	90.266	2.336999999999990	1.395
5970	51.642	0.2739999999999940	31.686
5971	51.315	-0.3549999999999970	31.866
5972	52.058	0.27300000000000300	31.603
5973	93.581	1.3789999999999900	0.115
5974	67.136	2.841000000000010	26.195
5975	95.898	1.8740000000000100	0.147
5976	48.301	-0.6610000000000010	35.194
5977	48.896	-0.5859999999999990	35.942
5978	49.267	-0.5290000000000040	35.571
5979	47.437	0.08400000000000320	36.986
5980	48.288	0.11200000000000200	36.685
5981	47.821	-0.18000000000000000	37.741
5982	49.69	-0.32799999999999600	36.371
5983	50.086	-0.24899999999999500	37.421
5984	49.722	-0.08400000000000320	37.741
5985	90.426	0.6569999999999970	0.058
5986	76.941	-1.446000000000000	8.25
5987	96.122	1.429000000000000	0.038
5988	61.056	1.470000000000010	39.68
5989	59.315	1.8340000000000000	41.062
5990	62.566	1.8430000000000000	39.469
5991	96.013	1.0150000000000000	0.026
5992	71.514	3.791000000000010	34.029
5993	98.285	1.1000000000000100	0.026
5994	71.373	-2.25	0.0
5995	69.453	-3.554000000000000	0.0
5996	74.349	-0.05299999999999730	0.0
5997	64.019	-6.481000000000010	0.051
5998	63.61	-6.798000000000000	0.134
5999	62.067	-6.940000000000000	0.218
6000	88.122	1.9120000000000100	0.0
6001	72.71	-2.3420000000000000	2.067
6002	91.578	2.578000000000000	0.0
6003	56.614	-11.372	0.256
6004	56.672	-11.617000000000000	0.154
6005	56.493	-11.568000000000000	0.499
6006	56.416	-12.637000000000000	0.365
6007	56.64	-12.233000000000000	0.698
6008	56.128	-12.670000000000000	0.307
6009	60.934	-3.483000000000000	20.077
6010	60.435	-3.4890000000000000	20.954
6011	61.517	-2.8810000000000000	22.573
6012	85.837	-0.28700000000000600	0.0
6013	76.614	-3.646000000000000	0.525
6014	93.594	1.483000000000000	0.0
6015	69.562	-6.587000000000000	6.202
6016	69.6	-6.648999999999990	6.541
6017	69.331	0.14099999999999100	28.454
6018	95.034	0.8499999999999940	0.0
6019	76.832	-1.6669999999999900	7.334
6020	98.355	1.0140000000000000	0.0
6021	53.101	-9.89	14.01
6022	53.472	-12.163000000000000	10.899
6023	53.965	-7.7620000000000000	16.294
6024	52.205	-12.239000000000000	11.955
6025	52.102	-13.008000000000000	10.822
6026	52.698	-11.526000000000000	13.248
6027	58.63	0.20199999999999800	28.915
6028	56.819	-1.156000000000010	29.811
6029	60.147	1.027000000000000	29.075
6030	50.893	-3.6780000000000000	27.494
6031	53.312	-1.7140000000000000	30.483
6032	51.43	-2.3870000000000000	29.818
6033	49.05	3.578000000000000	39.315
6034	46.426	1.4370000000000000	35.917
6035	51.776	5.136999999999990	43.514
6036	52.704	0.7719999999999990	39.219
6037	52.794	0.9230000000000020	40.134
6038	53.075	0.8889999999999960	40.41
6039	67.763	2.917999999999990	28.538
6040	60.781	0.7070000000000010	36.109
6041	81.523	4.494	15.968
6042	57.805	0.9380000000000020	40.038
6043	56.653	1.1550000000000000	41.35
6044	58.944	0.5969999999999940	40.634
6045	95.008	1.4940000000000000	1.402
6046	65.242	0.9880000000000000	40.966
6047	97.536	1.4599999999999900	0.89
6048	82.816	-0.4440000000000030	0.0
6049	75.174	-3.6370000000000000	0.48
6050	89.037	1.6639999999999900	0.0
6051	66.381	-8.071000000000000	0.864
6052	67.386	-7.199000000000000	2.605
6053	62.266	-9.812000000000000	1.043
6054	91.936	0.6489999999999870	0.0
6055	78.182	-2.736000000000000	5.53
6056	97.888	1.1079999999999900	0.0
6057	65.478	0.4860000000000040	30.112
6058	63.827	0.027000000000001000	30.547
6059	65.101	0.5739999999999980	31.021
6060	58.835	3.956000000000000	41.222
6061	56.666	5.516000000000010	42.598
6062	61.338	3.8330000000000100	43.84
6063	67.725	1.6430000000000000	37.331
6064	65.555	2.3570000000000000	41.171
6065	69.222	1.193000000000010	38.758
6066	91.763	0.6869999999999980	0.0
6067	77.824	-3.1230000000000000	4.16
6068	96.288	1.1940000000000000	0.0
6069	71.462	2.7890000000000000	34.099
6070	64.026	4.8430000000000000	38.176
6071	73.862	3.1370000000000000	37.958
6072	96.525	0.9439999999999880	0.0
6073	79.027	-0.8179999999999980	19.021
6074	98.406	1.0350000000000000	0.0
6075	52.09	0.357999999999997	8.634
6076	49.459	-1.5970000000000000	12.058
6077	53.946	1.365000000000000	7.142
6078	42.982	-7.740000000000000	15.354
6079	43.13	-9.451	14.886
6080	44.09	-6.784000000000010	15.962
6081	62.579	5.151000000000000	2.208
6082	56.582	2.300000000000000	5.203
6083	61.946	5.361000000000000	2.093
6084	41.446	-12.667000000000000	12.922
6085	41.485	-12.885000000000000	12.883
6086	42.637	-10.764	15.437
6087	40.966	-15.611	9.926
6088	41.843	-16.149000000000000	9.222
6089	41.632	-15.642	9.722
6090	42.362	-5.946000000000010	20.0
6091	42.317	-6.220000000000000	20.032
6092	42.938	-5.045000000000000	20.992
6093	80.627	5.285000000000010	0.077
6094	70.938	-0.3359999999999990	0.774
6095	83.379	6.121000000000000	0.045
6096	53.862	2.6699999999999900	21.882
6097	52.813	2.7010000000000000	22.899
6098	53.536	2.990000000000000	22.662
6099	85.376	6.015999999999990	0.006
6100	66.118	3.605000000000000	13.005
6101	85.856	6.1510000000000100	0.013
6102	41.677	-6.741	20.595
6103	40.365	-9.958000000000000	18.317
6104	41.114	-6.704000000000000	20.704
6105	40.909	-10.349	18.285
6106	41.338	-10.553	17.997
6107	41.062	-10.878000000000000	17.882
6108	42.016	-1.091000000000000	26.451
6109	42.413	-3.3700000000000000	25.594
6110	43.168	-0.990000000000002	27.258
6111	40.64	-6.382000000000000	23.322
6112	39.258	-6.575000000000000	24.128
6113	41.171	-5.4140000000000000	25.024
6114	30.938	0.8400000000000000	38.067
6115	31.104	1.8980000000000000	38.323
6116	31.917	2.2270000000000000	39.373
6117	41.037	-2.6170000000000000	29.414
6118	40.73	-2.739000000000000	29.933
6119	40.282	-2.0630000000000000	30.067
6120	43.808	1.9350000000000000	32.806
6121	43.891	1.3810000000000000	33.235
6122	44.563	2.0419999999999900	33.414
6123	42.63	0.39799999999999600	34.067
6124	43.354	0.6989999999999980	35.162
6125	42.758	1.1280000000000000	35.251
6126	45.075	2.9270000000000000	34.746
6127	44.704	2.2820000000000000	34.624
6128	44.864	3.0590000000000000	34.278
6129	82.31	-0.03499999999999660	0.0
6130	76.032	-2.85799999999999	0.07
6131	87.725	1.831000000000000	0.013
6132	63.43	-1.7220000000000000	14.426
6133	63.002	-1.5760000000000000	15.072
6134	62.541	0.4590000000000030	21.35
6135	93.203	1.3319999999999900	0.0
6136	77.216	-1.3019999999999900	6.938
6137	96.454	1.6280000000000000	0.0
6138	51.443	1.044000000000000	33.818
6139	49.766	0.7150000000000030	34.317
6140	51.245	0.9340000000000050	33.203
6141	49.453	0.4059999999999990	35.744
6142	49.28	1.3390000000000000	35.731
6143	48.838	0.9110000000000010	35.149
6144	53.818	1.3300000000000100	35.731
6145	53.165	1.534000000000000	36.531
6146	55.258	1.3790000000000000	36.416
6147	91.411	0.7809999999999920	0.0
6148	77.728	-3.4919999999999900	1.21
6149	96.301	1.2760000000000000	0.0
6150	67.354	1.9570000000000100	32.947
6151	61.632	3.494000000000010	37.235
6152	67.827	2.4130000000000000	35.194
6153	96.806	1.0380000000000000	0.0
6154	71.386	4.13000000000001	29.389
6155	98.195	1.1330000000000100	0.0
6156	42.899	6.260000000000000	34.035
6157	41.491	4.6370000000000000	35.616
6158	43.795	6.925000000000000	32.499
6159	41.075	3.0160000000000000	35.93
6160	40.563	0.49100000000000000	34.067
6161	40.979	2.5900000000000000	34.746
6162	43.264	7.157999999999990	33.939
6163	42.848	5.923000000000000	37.056
6164	44.454	6.786000000000000	34.118
6165	40.621	5.830000000000000	38.906
6166	38.637	3.2280000000000000	37.939
6167	40.774	4.541000000000000	38.118
6168	39.616	5.649000000000000	40.947
6169	34.451	6.428000000000000	43.635
6170	39.635	4.996000000000000	40.954
6171	41.446	5.219000000000000	39.802
6172	41.338	4.575000000000000	39.2
6173	42.451	5.813000000000000	40.282
6174	53.05	10.578000000000000	30.445
6175	43.987	5.093000000000000	38.093
6176	56.198	10.550000000000000	27.226
6177	42.598	4.993000000000000	41.171
6178	42.451	3.872	40.915
6179	43.226	4.355000000000000	41.018
6180	62.573	12.046	22.918
6181	45.99	5.7620000000000000	38.995
6182	64.256	12.680000000000000	21.293
6183	40.083	10.735	45.222
6184	37.658	9.684000000000000	45.254
6185	39.699	11.194000000000000	44.442
6186	38.758	9.386000000000000	46.419
6187	31.392	9.834	48.826
6188	39.302	9.735	47.008
6189	40.333	10.839000000000000	46.349
6190	39.93	9.379000000000000	46.624
6191	40.019	9.857	45.101
6192	36.461	14.226000000000000	50.758
6193	27.539	14.908000000000000	53.12
6194	35.584	13.445	49.843
6195	30.893	16.779000000000000	53.062
6196	31.821	15.557000000000000	50.426
6197	28.768	16.001000000000000	53.811
6198	37.69	13.123000000000000	52.864
6199	31.328	13.154	54.016
6200	38.758	13.380000000000000	52.947
6201	39.789	9.580000000000000	47.354
6202	40.621	7.800000000000000	48.115
6203	40.838	8.941000000000000	47.418
6204	40.256	8.351000000000000	50.182
6205	39.411	8.374000000000000	50.304
6206	41.446	7.915000000000000	49.626
6207	41.357	9.384	48.25
6208	41.536	7.470000000000000	47.853
6209	41.792	7.768000000000000	46.886
6210	59.731	8.276000000000000	28.838
6211	47.245	4.391000000000010	41.248
6212	68.314	8.728000000000010	22.368
6213	44.371	3.3570000000000000	44.333
6214	43.872	2.5050000000000000	44.41
6215	45.075	2.7930000000000000	44.819
6216	89.581	3.7410000000000000	5.6
6217	50.227	4.666000000000000	40.275
6218	91.936	3.667999999999990	4.378
6219	43.142	3.989000000000000	46.285
6220	41.907	3.706000000000000	47.014
6221	43.514	4.195	46.854
6222	42.362	4.4880000000000000	47.635
6223	43.104	5.682000000000000	50.317
6224	41.446	4.064	47.738
6225	43.962	3.6100000000000000	48.403
6226	42.739	2.8060000000000000	48.122
6227	43.686	2.527000000000000	46.675
6228	92.589	1.0960000000000000	0.282
6229	66.138	2.3930000000000000	27.68
6230	96.691	1.4329999999999900	0.154
6231	47.853	2.824000000000000	47.386
6232	47.808	2.575000000000000	49.152
6233	47.853	2.6100000000000000	47.706
6234	96.73	1.2929999999999900	0.064
6235	67.84	4.006999999999990	38.598
6236	97.997	1.3180000000000000	0.25
6237	73.632	-1.4220000000000100	0.781
6238	72.032	-2.4620000000000000	0.589
6239	77.773	1.058000000000010	0.48
6240	64.96	-3.3959999999999900	6.355
6241	65.402	-3.527000000000000	6.042
6242	60.691	-1.3560000000000000	16.346
6243	89.069	2.0720000000000000	0.115
6244	74.272	-1.7750000000000100	3.226
6245	92.211	2.5450000000000000	0.173
6246	51.968	-0.544000000000004	33.875
6247	51.565	-0.5919999999999990	33.747
6248	52.269	-0.33099999999999600	33.677
6249	49.696	-0.13700000000000000	37.306
6250	50.374	0.047999999999994700	37.472
6251	50.112	0.10699999999999900	37.139
6252	53.568	0.18600000000000000	36.314
6253	53.536	0.13100000000000000	35.443
6254	54.49	0.6460000000000010	35.968
6255	87.891	0.2569999999999910	0.0
6256	77.357	-3.385000000000010	0.429
6257	94.451	1.3950000000000100	0.0
6258	66.413	-0.0870000000000033	28.685
6259	63.942	1.0179999999999900	31.098
6260	66.394	0.9489999999999980	31.526
6261	95.642	0.9399999999999980	0.0
6262	74.637	1.3630000000000000	19.872
6263	98.118	1.1070000000000000	0.0
6264	49.53	2.176000000000000	41.184
6265	49.242	1.7730000000000000	42.221
6266	50.848	2.4920000000000000	41.798
6267	48.077	1.6040000000000000	43.43
6268	47.955	2.2050000000000000	43.552
6269	47.603	2.101000000000000	43.712
6270	50.88	2.273000000000000	42.118
6271	50.509	1.4720000000000000	43.123
6272	51.61	2.571000000000000	42.093
6273	46.867	4.558	48.73
6274	46.067	5.921000000000000	49.946
6275	47.373	4.956000000000000	49.069
6276	43.648	9.572000000000000	53.005
6277	42.182	9.455000000000000	53.485
6278	45.28	9.167000000000000	54.47
6279	48.154	3.436	50.118
6280	48.23	3.8200000000000000	50.496
6281	46.976	3.429000000000000	49.843
6282	55.91	2.111000000000000	44.966
6283	52.896	1.2830000000000000	46.419
6284	57.19	2.9470000000000000	42.458
6285	51.341	1.1630000000000000	49.325
6286	51.354	1.149000000000000	49.594
6287	51.072	1.0550000000000000	48.48
6288	85.568	4.143000000000000	14.906
6289	56.621	1.294000000000000	47.45
6290	94.854	2.5620000000000000	4.57
6291	81.504	-0.7480000000000050	0.09
6292	75.443	-3.291000000000000	0.461
6293	87.757	1.544000000000000	0.09
6294	68.39	-4.677	8.038
6295	67.987	-3.7809999999999900	11.264
6296	66.323	-1.0500000000000000	25.53
6297	92.806	0.8630000000000000	0.013
6298	78.374	-1.36399999999999	11.021
6299	97.619	1.233000000000000	0.026
6300	60.186	1.1280000000000000	40.736
6301	59.194	0.8990000000000010	42.246
6302	61.869	0.9230000000000020	40.845
6303	56.07	2.9570000000000000	48.659
6304	54.995	4.411000000000000	49.114
6305	56.979	2.821000000000000	48.032
6306	64.134	1.3319999999999900	43.942
6307	61.728	1.2240000000000000	45.754
6308	64.89	0.9539999999999940	44.755
6309	89.158	0.10200000000000400	0.013
6310	77.664	-3.2930000000000100	2.029
6311	95.699	1.2930000000000100	0.0
6312	70.246	2.0260000000000100	37.6
6313	64.166	4.916000000000000	43.968
6314	69.958	2.5350000000000000	40.813
6315	95.258	0.8119999999999980	0.0
6316	72.499	5.067000000000010	33.702
6317	98.406	1.0050000000000000	0.0
6318	67.226	-2.098000000000000	0.0
6319	64.102	-3.922000000000000	0.0
6320	68.826	-0.2539999999999910	0.0
6321	60.032	-6.593999999999990	0.0
6322	59.93	-6.862000000000000	0.0
6323	58.854	-6.543000000000000	0.051
6324	79.77	3.183000000000010	0.0
6325	68.064	-2.1540000000000000	1.517
6326	82.733	4.0519999999999900	0.0
6327	53.357	-10.098000000000000	0.166
6328	53.728	-9.864000000000000	0.16
6329	53.19	-10.179000000000000	0.077
6330	53.357	-11.094000000000000	0.71
6331	54.176	-10.542000000000000	2.464
6332	53.139	-11.267000000000000	0.352
6333	51.77	-9.160000000000000	0.595
6334	51.2	-9.731000000000000	0.845
6335	52.211	-8.816000000000000	0.96
6336	85.286	-0.19200000000000700	0.0
6337	75.77	-3.5390000000000000	0.282
6338	93.357	1.6149999999999900	0.0
6339	67.219	-5.712000000000000	4.8
6340	66.336	-6.441000000000000	4.864
6341	66.97	-0.28999999999999200	19.949
6342	94.842	1.0720000000000000	0.0
6343	75.219	-1.351000000000000	6.95
6344	97.811	1.1600000000000000	0.0
6345	49.6	-15.527000000000000	0.262
6346	49.158	-15.115000000000000	0.397
6347	49.389	-15.051000000000000	0.358
6348	49.286	-15.785000000000000	0.55
6349	49.562	-15.373000000000000	1.523
6350	49.331	-15.271	0.614
6351	49.946	-10.019000000000000	6.381
6352	50.003	-10.670000000000000	5.357
6353	50.611	-9.373000000000000	7.315
6354	49.344	-14.898000000000000	4.819
6355	49.715	-11.983000000000000	10.854
6356	48.646	-15.083000000000000	4.941
6357	48.89	5.538000000000000	41.338
6358	48.922	-0.4480000000000000	33.632
6359	49.613	4.592000000000000	41.062
6360	50.573	-9.786000000000000	13.299
6361	51.763	-7.370000000000000	18.592
6362	50.227	-9.272000000000000	14.253
6363	58.598	1.1220000000000000	28.218
6364	56.819	-0.5180000000000010	30.349
6365	60.762	2.0420000000000000	27.622
6366	56.403	-0.3399999999999960	33.754
6367	55.226	1.2250000000000000	37.715
6368	55.846	-0.2819999999999970	33.715
6369	86.682	4.1570000000000000	9.965
6370	60.544	0.2780000000000060	34.938
6371	94.144	2.5999999999999900	4.038
6372	79.827	-1.0	0.0
6373	74.278	-3.5470000000000100	0.474
6374	86.035	1.4420000000000100	0.0
6375	66.33	-7.581000000000000	0.282
6376	66.675	-7.7010000000000000	0.704
6377	63.078	-9.046000000000010	0.672
6378	92.102	0.703000000000003	0.0
6379	77.274	-2.925000000000000	5.21
6380	97.664	1.206000000000000	0.0
6381	59.814	-6.920000000000000	16.243
6382	60.269	-7.851000000000000	14.509
6383	61.133	-4.132000000000010	21.997
6384	66.022	1.2380000000000000	38.72
6385	54.989	3.25	38.515
6386	66.387	1.3960000000000000	38.15
6387	65.85	0.416000000000011	34.24
6388	64.288	0.46699999999999900	36.243
6389	66.816	0.045000000000001700	36.032
6390	88.461	0.19599999999999800	0.0
6391	77.67	-3.4880000000000000	2.438
6392	95.488	1.2090000000000000	0.0
6393	70.758	-0.3819999999999910	25.76
6394	67.392	-1.73899999999999	23.149
6395	71.168	1.851000000000000	35.546
6396	95.142	0.7720000000000060	0.0
6397	79.853	-1.6480000000000000	13.914
6398	98.406	1.0230000000000000	0.0
6399	56.883	1.1560000000000000	18.176
6400	51.059	-7.607000000000000	17.094
6401	59.968	3.2099999999999900	15.827
6402	48.755	-13.756	11.981
6403	48.25	-15.21	10.637
6404	48.429	-13.119	12.717
6405	81.03	4.813999999999990	2.803
6406	56.486	2.095000000000010	24.749
6407	80.672	5.243000000000010	1.907
6408	51.213	-3.75	25.882
6409	48.941	-9.445	19.194
6410	50.355	-3.654999999999990	26.669
6411	48.89	4.034000000000000	39.718
6412	46.259	7.300000000000000	44.838
6413	49.248	1.4620000000000000	35.936
6414	51.77	2.0700000000000000	35.674
6415	51.002	0.6199999999999970	36.269
6416	52.666	1.9840000000000000	37.005
6417	89.12	1.5579999999999900	0.192
6418	68.218	1.672000000000000	18.426
6419	94.061	2.187999999999990	0.102
6420	55.334	0.9199999999999950	35.405
6421	54.707	0.982999999999997	36.845
6422	56.378	1.361000000000000	35.597
6423	95.174	1.8489999999999900	0.026
6424	68.019	3.368000000000000	30.31
6425	96.915	1.7910000000000000	0.0
6426	51.277	7.358000000000000	40.774
6427	49.869	3.646000000000000	39.763
6428	53.261	7.869	43.027
6429	49.581	6.520999999999990	45.094
6430	42.24	10.993000000000000	53.011
6431	50.662	5.815000000000000	45.606
6432	53.075	7.203000000000000	43.213
6433	50.861	5.937000000000010	45.498
6434	52.55	7.744	43.494
6435	46.739	11.850000000000000	52.602
